,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
5781,phenelzine|tranylcypromine,0.04371584699453552,0.8398223229191509,0.018019379628147064,0.28648449738661985,False
5787,meperidine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5794,cocaine|tranylcypromine,0.01639344262295082,0.5867219174815168,0.024880547886680857,0.28648449738661985,False
5795,inositol|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5799,selegiline|tranylcypromine,0.02185792349726776,0.6777665156212735,0.023243715015586454,0.28648449738661985,False
5800,piperidino|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5808,chlorpromazine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5811,mescaline|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5818,opioids|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5825,propoxyphene|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5826,mirtazapine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5828,ketobemidone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5835,isomorphinans|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5836,salvia|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5850,morphine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5853,minaprine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5855,methadone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5857,sertraline|tranylcypromine,0.02185792349726776,0.6777665156212735,0.023243715015586454,0.28648449738661985,False
5860,anxiolytic|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5866,sodium|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5880,N-Ethyl-3-piperidyl benzilate|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5890,dextromethorphan|tranylcypromine,0.01639344262295082,0.5867219174815168,0.024880547886680857,0.28648449738661985,False
5897,nicotine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5898,naloxone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5906,benzphetamine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5907,phenylalkylamines|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5925,valproic acid|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5927,bupropion|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
5928,clortermine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5938,ciprofloxacin|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5941,fluvoxamine|tranylcypromine,0.02185792349726776,0.6777665156212735,0.023243715015586454,0.28648449738661985,False
5945,fenfluramine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5947,ergometrine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5949,glucose|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5950,aminorex|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5951,meclizine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5953,pramipexole|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5956,serotonin|tranylcypromine,0.04371584699453552,0.8398223229191509,0.018019379628147064,0.28648449738661985,False
5957,pipradrol|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5971,vinblastine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5972,marijuana|tranylcypromine,0.01639344262295082,0.5867219174815168,0.024880547886680857,0.28648449738661985,False
5983,pyrovalerone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5991,ritonavir|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
5993,methylphenidate|tranylcypromine,0.01639344262295082,0.5867219174815168,0.024880547886680857,0.28648449738661985,False
5997,norepinephrine|tranylcypromine,0.027322404371584702,0.731516813737181,0.021925085387629675,0.28648449738661985,False
5998,hydroxyl|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6007,antidepressant|tranylcypromine,0.027322404371584702,0.731516813737181,0.021925085387629675,0.28648449738661985,False
6024,thebaine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6028,MDMA|tranylcypromine,0.027322404371584702,0.731516813737181,0.021925085387629675,0.28648449738661985,False
6030,bufotenin|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6031,vardenafil|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6039,epinephrine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6046,phenylpropanolamine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6057,furoxone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6066,benzonatate|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6076,levophacetoperane|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6079,doxepin|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6091,venlafaxine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6093,phentolamine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6107,dimethyltryptamine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6109,desmethylprodine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6110,thymiquinone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6115,chlorphentermine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6116,furazolidone|tranylcypromine,0.01639344262295082,0.5867219174815168,0.024880547886680857,0.28648449738661985,False
6124,buprenorphine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6131,imipramine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6140,hydrocodone|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6142,hydromorphone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6153,tryptamine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6156,isoniazid|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6164,cipramil|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6177,loperamide|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6184,fentanyl|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6188,phenethylamine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6195,adrafinil|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6199,psychotogen|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6211,phenylethylhydrazine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6213,morphinans|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6218,mephentermine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6224,thioridazine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6228,benzodiazepine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6234,isocarboxazid|tranylcypromine,0.02185792349726776,0.6777665156212735,0.023243715015586454,0.28648449738661985,False
6235,piperidyl|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6237,methamphetamine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6263,titanium|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6280,rolipram|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6284,thymoanaesthetiser|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6302,benzomorphans|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6307,paroxetine|tranylcypromine,0.02185792349726776,0.6777665156212735,0.023243715015586454,0.28648449738661985,False
6319,other|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6322,acetaminophen|tranylcypromine,0.01092896174863388,0.4929644645838302,0.026174150102489555,0.28648449738661985,False
6334,ibogaine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6335,dihydrocodeine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.027079962539369416,0.28648449738661985,False
6337,amphetamine|tranylcypromine,0.02185792349726776,0.6777665156212735,0.023243715015586454,0.28648449738661985,False
6489,amatoxin|phalloidin,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
6735,phallotoxin|phalloidin,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
6990,oxycodone|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
6994,tranylcypromine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7002,hormone|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7004,fluoxetine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7013,dalcipran|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7030,triterpene|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7032,LSD|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7051,phenelzine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7064,cocaine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7065,inositol|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7069,selegiline|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7078,chlorpromazine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7081,mescaline|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7088,opioids|hypericum,0.05128205128205129,0.8581564512282376,0.017156915220216767,0.28648449738661985,False
7096,mirtazapine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7106,salvia|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7120,morphine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7123,minaprine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7125,methadone|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7127,sertraline|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7130,anxiolytic|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7155,ayahuasca|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7167,nicotine|hypericum,0.025641025641025644,0.7179525399475316,0.02234684585174757,0.28648449738661985,False
7197,bupropion|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7211,fluvoxamine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7219,glucose|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7223,pramipexole|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7226,serotonin|hypericum,0.025641025641025644,0.7179525399475316,0.02234684585174757,0.28648449738661985,False
7242,marijuana|hypericum,0.025641025641025644,0.7179525399475316,0.02234684585174757,0.28648449738661985,False
7249,kavalactones|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7263,methylphenidate|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7267,norepinephrine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7268,hydroxyl|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7277,antidepressant|hypericum,0.025641025641025644,0.7179525399475316,0.02234684585174757,0.28648449738661985,False
7298,MDMA|hypericum,0.025641025641025644,0.7179525399475316,0.02234684585174757,0.28648449738661985,False
7301,vardenafil|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7361,venlafaxine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
7363,phentolamine|hypericum,0.012820512820512822,0.5166646792272835,0.025926014675493672,0.28648449738661985,False
