,name,conditional_probability,percentile,p_value
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0026234199856904365
6131,imipramine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6140,hydrocodone|tranylcypromine,0.01092896174863388,0.4929644645838302,0.5075125208681135
6142,hydromorphone|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6153,tryptamine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.5075125208681135
6156,isoniazid|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6164,cipramil|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6177,loperamide|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6184,fentanyl|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6188,phenethylamine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.5075125208681135
6195,adrafinil|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6199,psychotogen|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6211,phenylethylhydrazine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6213,morphinans|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6218,mephentermine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6224,thioridazine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6228,benzodiazepine|tranylcypromine,0.01092896174863388,0.4929644645838302,0.5075125208681135
6234,isocarboxazid|tranylcypromine,0.02185792349726776,0.6777665156212735,0.32244216551395183
6235,piperidyl|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6237,methamphetamine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6263,titanium|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6280,rolipram|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6284,thymoanaesthetiser|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6302,benzomorphans|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6307,paroxetine|tranylcypromine,0.02185792349726776,0.6777665156212735,0.32244216551395183
6319,other|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6322,acetaminophen|tranylcypromine,0.01092896174863388,0.4929644645838302,0.5075125208681135
6334,ibogaine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6335,dihydrocodeine|tranylcypromine,0.00546448087431694,0.3820653470069163,0.6202003338898163
6337,amphetamine|tranylcypromine,0.02185792349726776,0.6777665156212735,0.32244216551395183
6489,amatoxin|phalloidin,0.25,0.9902217982351539,0.013415215835917005
6735,phallotoxin|phalloidin,0.25,0.9902217982351539,0.013415215835917005
6990,oxycodone|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
6994,tranylcypromine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7002,hormone|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7004,fluoxetine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7013,dalcipran|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7030,triterpene|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7032,LSD|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7051,phenelzine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7064,cocaine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7065,inositol|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7069,selegiline|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7078,chlorpromazine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7081,mescaline|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7088,opioids|hypericum,0.05128205128205129,0.8581564512282376,0.1421416646792273
7096,mirtazapine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7106,salvia|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7120,morphine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7123,minaprine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7125,methadone|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7127,sertraline|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7130,anxiolytic|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7155,ayahuasca|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7167,nicotine|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7197,bupropion|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7211,fluvoxamine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7219,glucose|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7223,pramipexole|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7226,serotonin|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7242,marijuana|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7249,kavalactones|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7263,methylphenidate|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7267,norepinephrine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7268,hydroxyl|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7277,antidepressant|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7298,MDMA|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7301,vardenafil|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7361,venlafaxine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7363,phentolamine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7364,hyoscyamine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7394,buprenorphine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7401,imipramine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7410,hydrocodone|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7434,cipramil|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7454,fentanyl|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7458,phenethylamine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7465,adrafinil|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7472,antiseptic|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7498,benzodiazepine|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7504,isocarboxazid|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7550,rolipram|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7554,thymoanaesthetiser|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7566,percocet|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7577,paroxetine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7579,wormwood|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7604,ibogaine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7605,dihydrocodeine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7607,amphetamine|hypericum,0.012820512820512822,0.5166646792272835,0.486584784164083
7609,adaptogen|hypericum,0.025641025641025644,0.7179525399475316,0.2846410684474123
7625,oxycodone|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7667,LSD|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7672,caffeine|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7697,piper methysticum|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7699,cocaine|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7723,opioids|commiphora,0.0625,0.8814393036012401,0.12061769616026712
7741,salvia|commiphora,0.125,0.9583830193179108,0.0443000238492726
7802,nicotine|commiphora,0.0625,0.8814393036012401,0.12061769616026712
7877,marijuana|commiphora,0.0625,0.8814393036012401,0.12061769616026712
7932,chamomile|commiphora,0.0625,0.8814393036012401,0.12061769616026712
7933,MDMA|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7954,dpt|commiphora,0.03125,0.7595397090388744,0.24332220367278798
7999,hyoscyamine|commiphora,0.03125,0.7595397090388744,0.24332220367278798
8045,hydrocodone|commiphora,0.0625,0.8814393036012401,0.12061769616026712
8141,cordifolia|commiphora,0.03125,0.7595397090388744,0.24332220367278798
8158,myrtifolia|commiphora,0.03125,0.7595397090388744,0.24332220367278798
8194,tetrahydroisoquinoline|commiphora,0.03125,0.7595397090388744,0.24332220367278798
8214,wormwood|commiphora,0.0625,0.8814393036012401,0.12061769616026712
8224,other|commiphora,0.03125,0.7595397090388744,0.24332220367278798
8302,LSD|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8332,piper methysticum|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8351,mescaline|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8450,isomyristicin|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8568,MDMA|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8596,myristicin|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8757,benzene|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8833,menthadiene|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8877,amphetamine|aromadendrene,0.1,0.937067731934176,0.06928213689482471
8897,methylchloroisothiazalinone|norethrindrone,0.14285714285714288,0.9668793226806582,0.03833770569997615
8907,hormone|norethrindrone,0.14285714285714288,0.9668793226806582,0.03833770569997615
9157,norgestimate|norethrindrone,0.14285714285714288,0.9668793226806582,0.03833770569997615
9187,phenoxyethanol|norethrindrone,0.14285714285714288,0.9668793226806582,0.03833770569997615
9347,glycine|norethrindrone,0.14285714285714288,0.9668793226806582,0.03833770569997615
9490,trigonella|norethrindrone,0.14285714285714288,0.9668793226806582,0.03833770569997615
9551,elymoclavine|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9572,LSD|hydroxyethylamide,0.10526315789473685,0.9441628905318388,0.056105413784879564
9577,caffeine|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9602,piper methysticum|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9628,opioids|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9707,nicotine|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9731,chlorine|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9757,ergometrine|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9758,methylcarbinolamide|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9766,serotonin|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9782,marijuana|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9838,MDMA|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9840,bufotenin|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
9927,dichloromethane|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
10033,lysergamides|hydroxyethylamide,0.052631578947368425,0.8613164798473647,0.140949201049368
10180,pseudoephedrine|guanfacine,0.1,0.937067731934176,0.06928213689482471
10335,dextromethorphan|guanfacine,0.2,0.9833651323634629,0.01937753398521345
10417,marijuana|guanfacine,0.1,0.937067731934176,0.06928213689482471
10767,acetaminophen|guanfacine,0.1,0.937067731934176,0.06928213689482471
10789,coricidin|guanfacine,0.1,0.937067731934176,0.06928213689482471
10874,cocaine|mercaptoethyl,0.3333333333333333,0.9956475077510136,0.006081564512282376
10875,inositol|mercaptoethyl,0.3333333333333333,0.9956475077510136,0.006081564512282376
11435,oxycodone|hormone,0.007155635062611807,0.4206713570236108,0.5795373241116146
11437,methylchloroisothiazalinone|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11438,iodomethane|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11439,tranylcypromine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11441,hypericum|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11444,norethrindrone|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11449,fluoxetine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11455,benzoylecgonine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11458,dalcipran|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11472,mchlorophenylpiperazine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11475,triterpene|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11476,kratom|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11477,LSD|hormone,0.03935599284436493,0.8043167183400907,0.19574290484140233
11481,barbiturate|hormone,0.0035778175313059034,0.30649296446458385,0.6940138325781063
11482,caffeine|hormone,0.023255813953488372,0.6865311233007393,0.3135583114715001
11488,dinitrophenol|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11492,boron|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11496,phenelzine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11497,thienodiazepine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11498,coriamyrtine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11499,insulin|hormone,0.0053667262969588556,0.37908418793226806,0.6212139279751968
11504,vasopressin|hormone,0.007155635062611807,0.4206713570236108,0.5795373241116146
11505,pseudotutine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11509,cocaine|hormone,0.02504472271914132,0.7136596708800381,0.28642976389220126
11510,inositol|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11511,cyanoborohydride|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11514,selegiline|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11521,aconite|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11523,chlorpromazine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11526,mescaline|hormone,0.017889087656529516,0.6503398521345098,0.34974958263772954
11528,psilocybin|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11529,oxytocin|hormone,0.010733452593917711,0.4885821607440973,0.5115072740281421
11533,opioids|hormone,0.033989266547406076,0.7737896494156928,0.22626997376580013
11541,mirtazapine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11551,salvia|hormone,0.023255813953488372,0.6865311233007393,0.3135583114715001
11561,pyridine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11565,morphine|hormone,0.007155635062611807,0.4206713570236108,0.5795373241116146
11568,minaprine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11570,methadone|hormone,0.0053667262969588556,0.37908418793226806,0.6212139279751968
11572,sertraline|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11575,anxiolytic|hormone,0.0053667262969588556,0.37908418793226806,0.6212139279751968
11581,sodium|hormone,0.016100178890876567,0.5773014548056284,0.422847603148104
11583,selenium|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11586,caspofungin|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11605,dextromethorphan|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11610,atomoxetine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11612,nicotine|hormone,0.016100178890876567,0.5773014548056284,0.422847603148104
11613,naloxone|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11631,terbinafine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11636,chlorine|hormone,0.0035778175313059034,0.30649296446458385,0.6940138325781063
11642,bupropion|hormone,0.0035778175313059034,0.30649296446458385,0.6940138325781063
11644,zygophyllaceae|hormone,0.0035778175313059034,0.30649296446458385,0.6940138325781063
11656,fluvoxamine|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
11658,nerolidol|hormone,0.0017889087656529517,0.2251669449081803,0.7776651562127355
