,prior,conditional,conditional_probability
13232,fluoxetine,z-drug,0.010362694300518135
13265,fluoxetine,rolipram,0.024390243902439025
13269,fluoxetine,thymoanaesthetiser,0.024390243902439025
13281,fluoxetine,percocet,0.0032786885245901644
13292,fluoxetine,paroxetine,0.03867403314917127
13294,fluoxetine,wormwood,0.001988071570576541
13304,fluoxetine,other,0.0014727540500736375
13307,fluoxetine,acetaminophen,0.003861003861003861
13320,fluoxetine,dihydrocodeine,0.006711409395973155
13322,fluoxetine,amphetamine,0.002442428471737613
13344,pseudoephedrine,tranylcypromine,0.00546448087431694
13355,pseudoephedrine,fluoxetine,0.010471204188481676
13382,pseudoephedrine,LSD,0.0017593244194229413
13387,pseudoephedrine,caffeine,0.008428657435279952
13401,pseudoephedrine,phenelzine,0.0047393364928909965
13404,pseudoephedrine,insulin,0.006289308176100629
13412,pseudoephedrine,piper methysticum,0.0101010101010101
13414,pseudoephedrine,cocaine,0.003568596352101506
13431,pseudoephedrine,mescaline,0.0024875621890547268
13438,pseudoephedrine,opioids,0.0018701576275714667
13456,pseudoephedrine,salvia,0.0013426423200859293
13470,pseudoephedrine,morphine,0.0011507479861910242
13477,pseudoephedrine,sertraline,0.011695906432748536
13486,pseudoephedrine,sodium,0.006887052341597796
13510,pseudoephedrine,dextromethorphan,0.011925042589437818
13513,pseudoephedrine,dimenhydrinate,0.017699115044247787
13517,pseudoephedrine,nicotine,0.005606523955147808
13561,pseudoephedrine,fluvoxamine,0.018867924528301886
13569,pseudoephedrine,glucose,0.01
13571,pseudoephedrine,meclizine,0.015625
13576,pseudoephedrine,serotonin,0.0025113008538422904
13583,pseudoephedrine,scopalamine,0.002583979328165375
13592,pseudoephedrine,marijuana,0.002252977148374638
13600,pseudoephedrine,cyclizine,0.024390243902439025
13601,pseudoephedrine,mephedrone,0.0199203187250996
13617,pseudoephedrine,norepinephrine,0.0017182130584192444
13627,pseudoephedrine,antidepressant,0.004725897920604915
13637,pseudoephedrine,tequila,0.008264462809917356
13648,pseudoephedrine,MDMA,0.0030547676194632336
13659,pseudoephedrine,epinephrine,0.008080808080808079
13666,pseudoephedrine,phenylpropanolamine,0.014598540145985403
13678,pseudoephedrine,benzylpiperazine,0.009009009009009007
13707,pseudoephedrine,empathogen,0.007575757575757577
13714,pseudoephedrine,hyoscyamine,0.003355704697986577
13725,pseudoephedrine,cathinone,0.005128205128205128
13727,pseudoephedrine,dimethyltryptamine,0.003952569169960474
13736,pseudoephedrine,furazolidone,0.013888888888888888
13760,pseudoephedrine,hydrocodone,0.006711409395973155
13773,pseudoephedrine,tryptamine,0.0017793594306049823
13784,pseudoephedrine,cipramil,0.015384615384615384
13804,pseudoephedrine,fentanyl,0.003430531732418525
13808,pseudoephedrine,phenethylamine,0.0029651593773165306
13813,pseudoephedrine,diphenhydramine,0.015151515151515154
13828,pseudoephedrine,methylxanthines,0.022222222222222227
13837,pseudoephedrine,benzene,0.0033670033670033677
13854,pseudoephedrine,isocarboxazid,0.011764705882352941
13856,pseudoephedrine,cordifolia,0.03773584905660377
13857,pseudoephedrine,methamphetamine,0.012916383412644459
13864,pseudoephedrine,glycerol,0.028571428571428567
13867,pseudoephedrine,z-drug,0.0051813471502590676
13872,pseudoephedrine,psychonaut,0.006493506493506493
13889,pseudoephedrine,methylene,0.014492753623188406
13927,pseudoephedrine,paroxetine,0.011049723756906077
13929,pseudoephedrine,wormwood,0.001988071570576541
13939,pseudoephedrine,other,0.0029455081001472753
13942,pseudoephedrine,acetaminophen,0.011583011583011584
13957,pseudoephedrine,amphetamine,0.007676203768318212
13964,pseudoephedrine,coricidin,0.02230483271375465
13975,gerwurtzraminer,oxycodone,0.0006472491909385112
14017,gerwurtzraminer,LSD,0.00017593244194229416
14091,gerwurtzraminer,salvia,0.0002685284640171858
14379,gerwurtzraminer,buprenorphine,0.0038022813688212928
14610,tizanidine,oxycodone,0.0006472491909385112
14652,tizanidine,LSD,0.0003518648838845883
14657,tizanidine,caffeine,0.0012040939193257074
14677,tizanidine,meperidine,0.0047393364928909965
14684,tizanidine,cocaine,0.0003965107057890563
14701,tizanidine,mescaline,0.0004145936981757877
14708,tizanidine,opioids,0.0005343307507347048
14715,tizanidine,propoxyphene,0.004291845493562232
14726,tizanidine,salvia,0.0002685284640171858
14740,tizanidine,morphine,0.0011507479861910242
14787,tizanidine,nicotine,0.0005096839959225281
14862,tizanidine,marijuana,0.000321853878339234
14883,tizanidine,methylphenidate,0.003076923076923077
14918,tizanidine,MDMA,0.0002181976871045167
14939,tizanidine,dpt,0.0014684287812041115
14944,tizanidine,mdmethcathinone,0.04
14948,tizanidine,benzylpiperazine,0.009009009009009007
15030,tizanidine,hydrocodone,0.0008389261744966444
15074,tizanidine,fentanyl,0.0017152658662092624
15118,tizanidine,benzodiazepine,0.002103049421661409
15127,tizanidine,methamphetamine,0.0006798096532970769
15137,tizanidine,z-drug,0.010362694300518135
15209,tizanidine,other,0.0029455081001472753
15227,tizanidine,amphetamine,0.0003489183531053734
15234,tizanidine,coricidin,0.0037174721189591076
15553,dieticyclidine,MDMA,0.0002181976871045167
15978,amfebutamone,opioids,0.0002671653753673524
16010,amfebutamone,morphine,0.0005753739930955121
16017,amfebutamone,sertraline,0.005847953216374269
16087,amfebutamone,bupropion,0.004166666666666668
16116,amfebutamone,serotonin,0.0005022601707684581
16157,amfebutamone,norepinephrine,0.0017182130584192444
16167,amfebutamone,antidepressant,0.000945179584120983
16184,amfebutamone,thebaine,0.0033444816053511705
16300,amfebutamone,hydrocodone,0.0008389261744966444
16495,amfebutamone,dihydrocodeine,0.006711409395973155
16513,benzoylecgonine,cobalt,0.012658227848101266
16515,benzoylecgonine,oxycodone,0.0006472491909385112
16528,benzoylecgonine,hormone,0.0017889087656529515
16557,benzoylecgonine,LSD,0.00017593244194229416
16562,benzoylecgonine,caffeine,0.0006020469596628537
16579,benzoylecgonine,insulin,0.006289308176100629
16589,benzoylecgonine,cocaine,0.002379064234734338
16613,benzoylecgonine,opioids,0.0010686615014694097
16645,benzoylecgonine,morphine,0.0011507479861910242
16650,benzoylecgonine,methadone,0.0021857923497267764
16685,benzoylecgonine,dextromethorphan,0.0017035775127768314
16692,benzoylecgonine,nicotine,0.0010193679918450561
16710,benzoylecgonine,dimethcathinone,0.038461538461538464
16740,benzoylecgonine,fenfluramine,0.015625
16751,benzoylecgonine,serotonin,0.0005022601707684581
16757,benzoylecgonine,methylenedioxyamphetamines,0.038461538461538464
16767,benzoylecgonine,marijuana,0.000321853878339234
16814,benzoylecgonine,cannabinoid,0.018518518518518517
16817,benzoylecgonine,benzylethylamine,0.038461538461538464
16819,benzoylecgonine,thebaine,0.0033444816053511705
16823,benzoylecgonine,MDMA,0.0006545930613135501
16842,benzoylecgonine,THC,0.011494252873563218
16865,benzoylecgonine,dimethylglyoxime,0.038461538461538464
16872,benzoylecgonine,nitropropene,0.03333333333333334
16902,benzoylecgonine,dimethyltryptamine,0.003952569169960474
16912,benzoylecgonine,dichloromethane,0.013333333333333334
16949,benzoylecgonine,hydroxyzine,0.0125
16979,benzoylecgonine,fentanyl,0.0017152658662092624
17023,benzoylecgonine,benzodiazepine,0.002103049421661409
17032,benzoylecgonine,methamphetamine,0.0020394289598912306
17045,benzoylecgonine,ecgonine,0.01785714285714286
17061,benzoylecgonine,phenacetin,0.03333333333333334
17104,benzoylecgonine,wormwood,0.001988071570576541
17112,benzoylecgonine,igg,0.038461538461538464
17117,benzoylecgonine,acetaminophen,0.0019305019305019305
17132,benzoylecgonine,amphetamine,0.0010467550593161198
17192,elymoclavine,LSD,0.0007037297677691766
17197,elymoclavine,caffeine,0.0006020469596628537
17222,elymoclavine,piper methysticum,0.0101010101010101
17248,elymoclavine,opioids,0.0002671653753673524
17259,elymoclavine,polyhydroxynortropane,0.037037037037037035
17319,elymoclavine,convolamine,0.037037037037037035
17327,elymoclavine,nicotine,0.0005096839959225281
17351,elymoclavine,chlorine,0.0045662100456621
17377,elymoclavine,ergometrine,0.020618556701030927
17378,elymoclavine,methylcarbinolamide,0.037037037037037035
17386,elymoclavine,serotonin,0.0005022601707684581
17402,elymoclavine,marijuana,0.000321853878339234
17417,elymoclavine,bromocriptine,0.027027027027027025
17458,elymoclavine,MDMA,0.0002181976871045167
17460,elymoclavine,bufotenin,0.0021321961620469087
17547,elymoclavine,dichloromethane,0.013333333333333334
17653,elymoclavine,lysergamides,0.022222222222222227
17883,sesquiterpene,opioids,0.0002671653753673524
17901,sesquiterpene,salvia,0.0002685284640171858
17915,sesquiterpene,morphine,0.0005753739930955121
18424,dalcipran,tranylcypromine,0.00546448087431694
18426,dalcipran,hypericum,0.012820512820512822
18433,dalcipran,hormone,0.0017889087656529515
18435,dalcipran,fluoxetine,0.005235602094240838
18481,dalcipran,phenelzine,0.0047393364928909965
18494,dalcipran,cocaine,0.0003965107057890563
18495,dalcipran,inositol,0.010526315789473684
18499,dalcipran,selegiline,0.008403361344537815
18508,dalcipran,chlorpromazine,0.005025125628140704
18518,dalcipran,opioids,0.0002671653753673524
18526,dalcipran,mirtazapine,0.01694915254237288
18553,dalcipran,minaprine,0.024390243902439025
18557,dalcipran,sertraline,0.005847953216374269
18560,dalcipran,anxiolytic,0.004329004329004329
18597,dalcipran,nicotine,0.0005096839959225281
18627,dalcipran,bupropion,0.004166666666666668
18641,dalcipran,fluvoxamine,0.009433962264150943
18649,dalcipran,glucose,0.0033333333333333327
18653,dalcipran,pramipexole,0.024390243902439025
18656,dalcipran,serotonin,0.0005022601707684581
18672,dalcipran,marijuana,0.000321853878339234
18693,dalcipran,methylphenidate,0.003076923076923077
18697,dalcipran,norepinephrine,0.0017182130584192444
18698,dalcipran,hydroxyl,0.007042253521126761
18707,dalcipran,antidepressant,0.000945179584120983
18728,dalcipran,MDMA,0.0002181976871045167
18731,dalcipran,vardenafil,0.023255813953488372
18791,dalcipran,venlafaxine,0.007575757575757577
18793,dalcipran,phentolamine,0.018181818181818184
18824,dalcipran,buprenorphine,0.0038022813688212928
18831,dalcipran,imipramine,0.01666666666666667
18864,dalcipran,cipramil,0.015384615384615384
18888,dalcipran,phenethylamine,0.0007412898443291327
18895,dalcipran,adrafinil,0.010416666666666666
18928,dalcipran,benzodiazepine,0.0010515247108307043
18934,dalcipran,isocarboxazid,0.011764705882352941
18980,dalcipran,rolipram,0.024390243902439025
18984,dalcipran,thymoanaesthetiser,0.024390243902439025
19007,dalcipran,paroxetine,0.0055248618784530384
19037,dalcipran,amphetamine,0.0003489183531053734
19097,clozapine,LSD,0.00017593244194229416
19736,methimazole,barbiturate,0.011764705882352941
19737,methimazole,caffeine,0.0006020469596628537
19764,methimazole,cocaine,0.0003965107057890563
19778,methimazole,chlorpromazine,0.005025125628140704
19795,methimazole,propoxyphene,0.004291845493562232
19825,methimazole,methadone,0.0021857923497267764
19836,methimazole,sodium,0.0027548209366391185
19967,methimazole,norepinephrine,0.0017182130584192444
20124,methimazole,hydroxyzine,0.0125
20154,methimazole,fentanyl,0.0017152658662092624
20187,methimazole,benzene,0.0033670033670033677
20198,methimazole,benzodiazepine,0.0010515247108307043
20207,methimazole,methamphetamine,0.0006798096532970769
20307,methimazole,amphetamine,0.0003489183531053734
20325,phenoperidine,oxycodone,0.0006472491909385112
20329,phenoperidine,tranylcypromine,0.00546448087431694
20367,phenoperidine,LSD,0.00017593244194229416
20372,phenoperidine,caffeine,0.0006020469596628537
20384,phenoperidine,diethylpropion,0.016129032258064516
20386,phenoperidine,phenelzine,0.0047393364928909965
20392,phenoperidine,meperidine,0.0047393364928909965
20399,phenoperidine,cocaine,0.0003965107057890563
20405,phenoperidine,piperidino,0.01694915254237288
20416,phenoperidine,mescaline,0.0004145936981757877
20423,phenoperidine,opioids,0.0002671653753673524
20430,phenoperidine,propoxyphene,0.004291845493562232
20433,phenoperidine,ketobemidone,0.01694915254237288
20440,phenoperidine,isomorphinans,0.01694915254237288
20441,phenoperidine,salvia,0.0002685284640171858
20455,phenoperidine,morphine,0.0005753739930955121
20460,phenoperidine,methadone,0.0010928961748633882
20485,phenoperidine,N-Ethyl-3-piperidyl benzilate,0.01694915254237288
20503,phenoperidine,naloxone,0.004694835680751174
20511,phenoperidine,benzphetamine,0.016129032258064516
20512,phenoperidine,phenylalkylamines,0.014084507042253518
20533,phenoperidine,clortermine,0.01694915254237288
20552,phenoperidine,ergometrine,0.005154639175257732
20555,phenoperidine,aminorex,0.013333333333333334
20561,phenoperidine,serotonin,0.0005022601707684581
20562,phenoperidine,pipradrol,0.015625
20576,phenoperidine,vinblastine,0.007874015748031496
20577,phenoperidine,marijuana,0.000321853878339234
20588,phenoperidine,pyrovalerone,0.01694915254237288
20598,phenoperidine,methylphenidate,0.003076923076923077
20602,phenoperidine,norepinephrine,0.0017182130584192444
20603,phenoperidine,hydroxyl,0.007042253521126761
20629,phenoperidine,thebaine,0.0033444816053511705
20633,phenoperidine,MDMA,0.0002181976871045167
20635,phenoperidine,bufotenin,0.0021321961620469087
20644,phenoperidine,epinephrine,0.0020202020202020198
20651,phenoperidine,phenylpropanolamine,0.007299270072992701
20681,phenoperidine,levophacetoperane,0.01694915254237288
20714,phenoperidine,desmethylprodine,0.014492753623188406
20715,phenoperidine,thymiquinone,0.01694915254237288
20720,phenoperidine,chlorphentermine,0.01694915254237288
20745,phenoperidine,hydrocodone,0.0008389261744966444
20747,phenoperidine,hydromorphone,0.002444987775061125
20758,phenoperidine,tryptamine,0.0005931198102016608
20782,phenoperidine,loperamide,0.008547008547008548
20789,phenoperidine,fentanyl,0.0017152658662092624
20793,phenoperidine,phenethylamine,0.0007412898443291327
20804,phenoperidine,psychotogen,0.010752688172043013
20816,phenoperidine,phenylethylhydrazine,0.01694915254237288
20818,phenoperidine,morphinans,0.012987012987012986
20823,phenoperidine,mephentermine,0.01694915254237288
20833,phenoperidine,benzodiazepine,0.0010515247108307043
20840,phenoperidine,piperidyl,0.012820512820512822
20842,phenoperidine,methamphetamine,0.0006798096532970769
20907,phenoperidine,benzomorphans,0.01694915254237288
20924,phenoperidine,other,0.0014727540500736375
20939,phenoperidine,ibogaine,0.0019960079840319364
20942,phenoperidine,amphetamine,0.0003489183531053734
21034,chalcostrobamine,cocaine,0.0003965107057890563
21051,chalcostrobamine,mescaline,0.0004145936981757877
21069,chalcostrobamine,polyhydroxynortropane,0.037037037037037035
21086,chalcostrobamine,pyridine,0.0075187969924812035
21090,chalcostrobamine,morphine,0.0005753739930955121
21129,chalcostrobamine,convolamine,0.037037037037037035
21137,chalcostrobamine,nicotine,0.0005096839959225281
21195,chalcostrobamine,solanum,0.01666666666666667
21203,chalcostrobamine,scopalamine,0.002583979328165375
21334,chalcostrobamine,hyoscyamine,0.003355704697986577
21393,chalcostrobamine,tryptamine,0.0005931198102016608
21428,chalcostrobamine,phenethylamine,0.0007412898443291327
21477,chalcostrobamine,methamphetamine,0.0006798096532970769
21490,chalcostrobamine,ecgonine,0.01785714285714286
21498,chalcostrobamine,norhyoscyamine,0.010989010989010988
21577,chalcostrobamine,amphetamine,0.0003489183531053734
21579,chalcostrobamine,adaptogen,0.006756756756756756
22346,hydroxycobalamin,salvia,0.0002685284640171858
22907,methane,LSD,0.00017593244194229416
22939,methane,cocaine,0.0003965107057890563
22963,methane,opioids,0.0008014961261020572
22981,methane,salvia,0.0002685284640171858
22995,methane,morphine,0.0011507479861910242
23000,methane,methadone,0.0010928961748633882
23011,methane,sodium,0.0013774104683195593
23035,methane,dextromethorphan,0.0017035775127768314
23062,methane,heroin,0.006535947712418301
23066,methane,chlorine,0.0045662100456621
23101,methane,serotonin,0.0010045203415369162
23117,methane,marijuana,0.000321853878339234
23126,methane,mephedrone,0.00398406374501992
23143,methane,hydroxyl,0.007042253521126761
23173,methane,MDMA,0.0010909884355225837
23175,methane,bufotenin,0.004264392324093817
23203,methane,benzylpiperazine,0.009009009009009007
23209,methane,entactogen,0.018518518518518517
23298,methane,tryptamine,0.0005931198102016608
23362,methane,benzene,0.010101010101010102
23382,methane,methamphetamine,0.0006798096532970769
23397,methane,psychonaut,0.0032467532467532465
23471,methane,piperonylpiperazine,0.038461538461538464
23482,methane,amphetamine,0.0006978367062107467
23598,benzoxazolyl,opioids,0.0002671653753673524
23630,benzoxazolyl,morphine,0.0005753739930955121
23640,benzoxazolyl,anxiolytic,0.004329004329004329
23678,benzoxazolyl,naloxone,0.004694835680751174
23752,benzoxazolyl,marijuana,0.000321853878339234
23787,benzoxazolyl,antidepressant,0.000945179584120983
24226,myrtillocactus,mescaline,0.0012437810945273634
24387,myrtillocactus,marijuana,0.000321853878339234
24786,chlorepidrine,pseudoephedrine,0.0031446540880503146
25287,chlorepidrine,methamphetamine,0.0006798096532970769
25606,diethylserotonin,chlorine,0.0045662100456621
